,index,track_id,streams,country,artists,artist_genres,duration,name,date,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_normalized,tempo_normalized,time_signature_normalized,embedding_0,embedding_1
139,12.0,36482hNESSwELpr9sS3NbE,533717,de,"['Fergie', 'Q-Tip', 'GoonRock']","['dance pop', 'hardcore hip hop', 'alternative hip hop', 'rap', 'neo soul', 'queens hip hop', 'hip hop', 'pop', 'east coast hip hop', 'post-teen pop', 'urban contemporary']",241306,A Little Party Never Killed Nobody (All We Got),2014/01,0.00959,0.761,241307,3.18e-06,5,0.619,0.0896,-5.741,0,0.175,129.998,4,0.516,0.45454545454545453,0.48713897860787336,0.75,11.483928,9.426246
142,23.0,4zvYEncfgiI59ng3gFMvKE,432517,de,['Sido'],['german hip hop'],195416,Liebe,2014/01,0.0573,0.462,195416,0.0,6,0.812,0.186,-5.988,1,0.311,172.461,4,0.632,0.5454545454545454,0.735600102981791,0.75,12.879874,10.129837
145,39.0,6I3KeXBT0E9MoMqYz8srVq,334838,de,"['Macklemore & Ryan Lewis', 'Hollis', 'ScHoolboy Q']","['pop rap', 'gangster rap', 'southern hip hop', 'pop', 'underground hip hop', 'seattle hip hop', 'dance pop', 'trap', 'hip hop', 'rap']",220319,White Walls (feat. ScHoolboy Q & Hollis),2014/01,0.0541,0.767,220319,0.0,7,0.782,0.338,-5.545,1,0.14,116.491,4,0.827,0.6363636363636364,0.4081063052942003,0.75,7.4817677,11.105297
146,58.0,7o1Pm9jpH0wFpN5g793Lnq,332550,de,"['Shakira', 'Rihanna']","['colombian pop', 'pop', 'urban contemporary', 'barbadian pop', 'latin pop', 'dance pop']",206866,Can't Remember to Forget You (feat. Rihanna),2014/01,0.122,0.694,206867,0.0,11,0.81,0.141,-3.556,0,0.0661,137.968,4,0.824,1.0,0.5337733464401067,0.75,9.320475,10.149506
149,24.0,52gvlDnre9craz9dKGObp8,283831,de,"['Naughty Boy', 'Sam Smith']","['dance pop', 'uk contemporary r&b', 'pop', 'uk pop']",220779,La La La,2014/01,0.112,0.754,220779,0.0,6,0.677,0.111,-4.399,0,0.0316,124.988,4,0.254,0.5454545454545454,0.4578242756167205,0.75,8.899744,7.5586977
173,26.0,56N9s9PS6VwGolUnx1CJkv,781991,gb,['Lily Allen'],"['pop', 'dance pop', 'uk pop']",208504,Somewhere Only We Know,2014/01,0.934,0.313,208504,0.0451,10,0.286,0.0974,-10.593,1,0.0324,80.925,4,0.287,0.9090909090909091,0.2000011702476244,0.75,9.412328,3.3552842
182,41.0,6JEntXLt4z98CcDtIH9sU7,625195,gb,['Martin Garrix'],"['pop', 'progressive house', 'pop dance', 'electro house', 'dutch edm', 'dance pop', 'tropical house', 'edm']",303826,Animals - Extended,2014/01,0.00165,0.677,303827,0.662,1,0.866,0.412,-6.403,1,0.0392,128.005,4,0.0386,0.09090909090909091,0.4754774610307541,0.75,4.786622,4.0531154
183,23.0,4WiiRw2PHMNQE0ad6y6GdD,618232,gb,['The 1975'],"['rock', 'pop', 'modern alternative rock', 'modern rock']",224673,Chocolate,2014/01,0.000532,0.614,224674,0.0,11,0.938,0.368,-4.461,1,0.0611,100.058,4,0.607,1.0,0.3119529092355943,0.75,7.2275786,10.588783
184,7.0,2AT8iROs4FQueDv2c8q2KE,566170,gb,['Arctic Monkeys'],"['sheffield indie', 'rock', 'modern rock', 'permanent wave', 'garage rock']",201726,R U Mine?,2014/01,0.00616,0.288,201726,0.0,6,0.758,0.303,-5.692,0,0.0371,97.094,4,0.619,0.5454545454545454,0.2946098394420259,0.75,7.1681848,7.813376
185,5.0,29tzJGvqJPTAFs6LXmsHoA,566170,gb,['Arctic Monkeys'],"['rock', 'sheffield indie', 'modern rock', 'garage rock', 'permanent wave']",201726,R U Mine?,2014/01,0.00616,0.288,201726,0.0,6,0.758,0.303,-5.692,0,0.0371,97.094,4,0.619,0.5454545454545454,0.2946098394420259,0.75,7.175101,7.830798
187,14.0,3qVPdxzWyH0Rnc9tvbnm0U,551489,gb,['Little Mix'],"['talent show', 'pop', 'uk pop', 'post-teen pop', 'girl group', 'dance pop']",227360,Move,2014/01,0.006,0.85,227360,2.69e-06,6,0.674,0.423,-5.982,0,0.0894,121.176,4,0.784,0.5454545454545454,0.43551935589570756,0.75,7.6467533,11.327817
188,36.0,5ve0BYRZZ2aoHFqZMxqYgt,545020,gb,['Miley Cyrus'],"['dance pop', 'pop', 'post-teen pop']",232466,We Can't Stop,2014/01,0.0083,0.607,232467,0.0,1,0.619,0.366,-5.761,0,0.038,79.998,4,0.5,0.09090909090909091,0.19457707250854284,0.75,5.941266,10.610979
189,43.0,6WDT3zqFeRbFfzAGFyVsNI,539451,gb,"['Chase & Status', 'Jacob Banks']","['uk contemporary r&b', 'dancefloor dnb', 'drum and bass']",206427,Alive,2014/01,0.003,0.333,206427,0.0388,2,0.824,0.13,-4.194,0,0.0659,117.745,5,0.215,0.18181818181818182,0.4154437578991715,1.0,6.534255,6.945933
191,18.0,48q0vSHcJdhK3IiXH8C5WJ,518508,gb,['Arctic Monkeys'],"['permanent wave', 'modern rock', 'rock', 'garage rock', 'sheffield indie']",161123,Why'd You Only Call Me When You're High?,2014/01,0.0483,0.691,161124,1.13e-05,2,0.631,0.104,-6.478,1,0.0368,92.004,4,0.8,0.18181818181818182,0.26482703740111413,0.75,9.7194395,12.30221
192,6.0,2AD7rvWZxvr0IzlZnlKQq5,486892,gb,['Ellie Goulding'],"['edm', 'pop', 'metropopolis', 'uk pop', 'electropop', 'indietronica', 'post-teen pop', 'dance pop']",154435,How Long Will I Love You,2014/01,0.265,0.51,154435,0.000299,0,0.308,0.12,-9.12,1,0.0322,126.106,5,0.176,0.0,0.4643659598371015,1.0,7.621578,5.243757
194,37.0,6A5nHAuwsuanT3uEMAouxF,435023,gb,['Wilkinson'],"['house', 'dancefloor dnb', 'drum and bass']",225172,Afterglow,2014/01,0.0224,0.587,225172,0.00142,7,0.893,0.123,-2.508,1,0.0403,87.056,4,0.0535,0.6363636363636364,0.2358751111735243,0.75,7.7221494,8.311607
195,16.0,3s4U7OHV7gnj42VV72eSZ6,418109,gb,"['Clean Bandit', 'Jess Glynne']","['pop', 'uk funky', 'australian pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'edm', 'tropical house', 'post-teen pop']",227833,Rather Be (feat. Jess Glynne),2014/01,0.162,0.799,227833,2.03e-06,11,0.586,0.193,-6.735,1,0.0377,120.97,4,0.549,1.0,0.4343140008425783,0.75,9.740216,8.90876
198,53.0,7CFQrZR4WeKEg4vweqp8Gv,342774,gb,['Ellie Goulding'],"['edm', 'pop', 'metropopolis', 'uk pop', 'electropop', 'indietronica', 'post-teen pop', 'dance pop']",154435,How Long Will I Love You - Bonus Track,2014/01,0.295,0.512,154435,0.000622,0,0.304,0.118,-9.19,1,0.0318,126.078,5,0.172,0.0,0.46420212516968595,1.0,7.672207,5.2545657
222,23.0,5XKXMWPACPq51OiqzxenZo,9304330,global,"['Lady Gaga', 'Christina Aguilera']","['dance pop', 'art pop', 'post-teen pop', 'pop']",216573,Do What U Want,2014/01,0.345,0.778,216573,1.18e-06,9,0.801,0.0881,-4.65,1,0.086,97.47,4,0.534,0.8181818181818182,0.2968099049758929,0.75,10.056398,8.898236
235,6.0,2QjOHCTQ1Jl3zawyYOpxh6,6099959,global,['The Neighbourhood'],"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",240400,Sweater Weather,2014/01,0.0495,0.612,240400,0.0177,10,0.807,0.101,-2.81,1,0.0336,124.053,4,0.398,0.9090909090909091,0.452353367972663,0.75,7.6001325,8.699395
239,40.0,6sDQ4uiWw9OdVrCXFLSlZt,5746503,global,['Eminem'],"['detroit hip hop', 'hip hop', 'rap']",363521,Rap God,2014/01,0.403,0.712,363521,0.0,7,0.838,0.809,-2.679,1,0.313,148.138,4,0.607,0.6363636363636364,0.5932804381407106,0.75,5.7310505,12.446484
241,28.0,63LAR8TGAGvpfLLM8Z1weo,5567332,global,['Lady Gaga'],"['art pop', 'dance pop', 'pop']",212493,Applause,2014/01,0.0278,0.668,212493,1.24e-06,7,0.778,0.108,-4.302,0,0.0506,139.938,4,0.733,0.6363636363636364,0.5453002855404203,0.75,8.669398,10.077699
244,9.0,37jTPJgwCCmIGMPB45jrPV,4173302,global,"['JAY-Z', 'Justin Timberlake']","['pop', 'east coast hip hop', 'dance pop', 'hip hop', 'rap']",338413,Holy Grail,2014/01,0.0594,0.676,338413,8.59e-06,2,0.534,0.256,-6.901,0,0.0831,145.082,4,0.156,0.18181818181818182,0.5753990544399195,0.75,5.4638467,9.615374
258,45.0,6cJLfIqwh0tCKRjYM3WpZ5,368535,mx,['Prince Royce'],"['latin hip hop', 'bachata', 'latin pop']",206933,Darte un Beso,2014/01,0.36,0.757,206933,0.0,1,0.711,0.121,-4.643,0,0.0349,139.962,4,0.817,0.09090909090909091,0.545440715255348,0.75,11.0872755,11.785187
262,32.0,5PycBIeabfvX3n9ILG7Vrv,324152,mx,['Romeo Santos'],['bachata'],235133,Propuesta Indecente,2014/01,0.499,0.757,235133,0.0,2,0.632,0.0723,-6.83,1,0.0549,122.936,4,0.742,0.18181818181818182,0.445817534990404,0.75,10.630262,11.540533
267,20.0,3jrEeIw1hIb4597f8NsBrm,295560,mx,"['Enrique Iglesias', 'India Martinez']","['latin arena pop', 'pop flamenco', 'spanish pop', 'latin pop', 'mexican pop']",192933,Loco,2014/01,0.661,0.617,192933,0.0,7,0.505,0.116,-3.717,1,0.0273,145.933,4,0.214,0.6363636363636364,0.58037845808173,0.75,9.187027,4.0796213
275,60.0,7xMm4E8NctQ1VxktZBhfX5,200465,mx,"['Enrique Iglesias', 'Marco Antonio Solís']","['mexican pop', 'musica mexicana', 'tropical', 'latin pop', 'grupera']",191480,El Perdedor,2014/01,0.735,0.487,191480,0.0,8,0.488,0.118,-5.853,0,0.0506,137.95,4,0.321,0.7272727272727273,0.5336680241539109,0.75,9.163308,3.96422
279,12.0,2cGxRwrMyEAp8dEbuZaVv6,173349,mx,"['Daft Punk', 'Julian Casablancas']","['electro', 'indie rock', 'filter house']",337560,Instant Crush (feat. Julian Casablancas),2014/01,0.0422,0.775,337560,0.619,10,0.585,0.077,-9.516,0,0.0271,109.942,4,0.518,0.9090909090909091,0.3697865468333099,0.75,4.8015003,4.054731
280,21.0,3lvjylsu8P2mScgru26w1X,172505,mx,['Britney Spears'],"['dance pop', 'pop']",247853,Work B**ch,2014/01,0.124,0.63,247853,0.00111,9,0.816,0.0616,-6.535,1,0.15,128.012,4,0.85,0.8181818181818182,0.47551841969760805,0.75,9.355634,10.150359
281,23.0,3tm3GG9BBOYhUzKWlS6A74,168948,mx,['Marc Anthony'],"['salsa', 'latin pop', 'modern salsa', 'tropical']",251160,Vivir Mi Vida,2014/01,0.324,0.65,251160,0.0,8,0.879,0.376,-3.176,1,0.0328,105.015,4,0.899,0.7272727272727273,0.3409574966062819,0.75,8.238407,10.932878
287,7.0,1mKXFLRA179hdOWQBwUk9e,153127,mx,"['P!nk', 'Nate Ruess']","['dance pop', 'pop']",242733,Just Give Me a Reason (feat. Nate Ruess),2014/01,0.346,0.778,242733,0.000302,2,0.547,0.132,-7.273,1,0.0489,95.002,4,0.441,0.18181818181818182,0.2823690492908299,0.75,9.21987,5.828628
288,30.0,5JaMGjY9Ltvo9CFQfmUdYW,152876,mx,['Banda MS de Sergio Lizárraga'],"['musica mexicana', 'banda', 'norteno']",210493,Mi Razón De Ser,2014/01,0.468,0.726,210493,0.0,2,0.537,0.192,-5.772,0,0.0286,124.953,4,0.454,0.18181818181818182,0.457619482282451,0.75,9.553149,5.4677777
290,17.0,3BE0getU08uXas8ZjULABA,148859,mx,"['Macklemore & Ryan Lewis', 'Ray Dalton']","['dance pop', 'pop', 'pop rap', 'seattle hip hop']",258431,Can't Hold Us (feat. Ray Dalton),2014/01,0.027,0.634,258432,0.0,2,0.927,0.0986,-4.468,1,0.0838,146.094,4,0.88,0.18181818181818182,0.5813205074193699,0.75,9.5392885,13.406923
291,55.0,7Kt59L2ZZGtOnIhvMwzG6f,142660,mx,['Rihanna'],"['dance pop', 'urban contemporary', 'barbadian pop', 'pop']",225146,Diamonds,2014/01,0.00125,0.564,225147,0.0,11,0.71,0.109,-4.92,0,0.0461,91.972,4,0.393,1.0,0.2646397977812105,0.75,7.9518733,8.16055
292,8.0,1z9kQ14XBSN0r2v6fx4IdG,142660,mx,['Rihanna'],"['barbadian pop', 'pop', 'urban contemporary']",225146,Diamonds,2014/01,0.00125,0.564,225147,0.0,11,0.71,0.109,-4.92,0,0.0461,91.972,4,0.393,1.0,0.2646397977812105,0.75,7.971276,8.22603
293,13.0,2nMeu6UenVvwUktBCpLMK9,137540,mx,['Lana Del Rey'],"['art pop', 'pop']",236053,Young And Beautiful,2014/01,0.262,0.324,236053,3.69e-05,11,0.416,0.11,-8.92,0,0.0368,113.986,4,0.151,1.0,0.3934489537986238,0.75,8.23433,4.3464932
297,9.0,24LS4lQShWyixJ0ZrJXfJ5,105812,mx,"['Calvin Harris', 'Florence Welch']","['pop', 'progressive house', 'uk pop', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",212560,Sweet Nothing (feat. Florence Welch),2014/01,0.197,0.573,212560,0.000112,8,0.929,0.0567,-3.942,0,0.109,127.934,4,0.582,0.7272727272727273,0.47506202312409307,0.75,7.716559,9.029003
298,27.0,4rHZZAmHpZrA3iH5zx8frV,97070,mx,['Justin Timberlake'],"['dance pop', 'pop']",484146,Mirrors,2014/01,0.234,0.574,484147,0.0,5,0.512,0.0946,-6.664,0,0.0503,76.899,4,0.512,0.45454545454545453,0.1764440855685063,0.75,9.315971,5.827815
299,4.0,0TDLuuLlV54CkRRUOahJb4,64612,mx,"['David Guetta', 'Sia']","['dance pop', 'pop dance', 'edm', 'australian pop', 'australian dance', 'big room', 'pop']",245040,Titanium (feat. Sia),2014/01,0.0679,0.604,245040,0.15,0,0.787,0.127,-3.674,0,0.103,126.062,4,0.301,0.0,0.46410850535973414,0.75,5.6077175,4.815343
322,17.0,4kNvYhyl8R6m1vykVkcuBu,2554337,us,"['Drake', '2 Chainz', 'Big Sean']","['pop rap', 'gangster rap', 'southern hip hop', 'pop', 'canadian pop', 'detroit hip hop', 'toronto rap', 'r&b', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",270866,All Me,2014/01,0.0705,0.67,270867,0.0,1,0.515,0.25,-6.977,1,0.397,122.006,4,0.422,0.09090909090909091,0.44037588353695645,0.75,14.027687,8.700936
324,16.0,4if4AqzRQgEtTF1xXddmoc,2501950,us,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']","['pop rap', 'southern hip hop', 'crunk', 'gangster rap', 'pop', 'underground hip hop', 'pittsburgh rap', 'post-teen pop', 'memphis hip hop', 'dirty south rap', 'dance pop', 'atl hip hop', 'trap', 'hip hop', 'rap']",252080,23,2014/01,0.000307,0.857,252080,1.54e-05,9,0.605,0.112,-5.264,1,0.0714,140.027,4,0.323,0.8181818181818182,0.545821045733277,0.75,9.89507,7.929675
336,8.0,2yi7HZrBOC4bMUSTcs4VK6,2100477,us,"['Kristen Bell', 'Agatha Lee Monn', 'Katie Lopez']","['disney', 'hollywood']",206506,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",2014/01,0.85,0.306,206507,0.000176,0,0.121,0.257,-15.551,0,0.0554,174.053,4,0.166,0.0,0.7449152740719936,0.75,9.099633,3.327042
337,50.0,7hpGGPTNTgdmyjtudEmLfX,2040034,us,"['YG', 'Jeezy', 'Rich Homie Quan']","['pop rap', 'gangster rap', 'southern hip hop', 'crunk', 'cali rap', 'old school atlanta hip hop', 'atl trap', 'dirty south rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",236093,My Nigga,2014/01,0.0756,0.665,236093,0.0,10,0.475,0.176,-6.58,0,0.224,171.255,4,0.785,0.9090909090909091,0.728543509806675,0.75,12.067741,9.8242
338,49.0,7gfb0CSyZkmZesObgbVGGB,1988511,us,['Miley Cyrus'],"['dance pop', 'pop', 'post-teen pop']",278746,Adore You,2014/01,0.128,0.576,278747,3.15e-06,0,0.668,0.0984,-5.416,1,0.0316,119.753,4,0.214,0.0,0.4271930440481206,0.75,7.2777147,6.3760004
345,6.0,2stPxcgjdSImK7Gizl8ZUN,1582326,us,['Aloe Blacc'],"['r&b', 'neo soul', 'pop soul']",254880,The Man,2014/01,0.0331,0.308,254880,0.0,11,0.769,0.214,-7.256,0,0.065,81.853,4,0.488,1.0,0.20543111922482796,0.75,7.403725,7.972733
346,53.0,7ovHWYxyEGS0X4n0DvchHB,1332892,us,['Demi Lovato'],"['dance pop', 'uk pop', 'post-teen pop', 'pop']",224373,"Let It Go - From ""Frozen / Single Version",2014/01,0.0188,0.504,224373,0.0,7,0.622,0.51,-6.517,1,0.0351,139.915,4,0.226,0.6363636363636364,0.5451657070636147,0.75,5.550041,9.792095
347,41.0,70b5Sq3ePOu3Gqg0hjlOtR,1327750,us,"['Kristen Bell', 'Idina Menzel']","['disney', 'show tunes', 'hollywood']",225080,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",2014/01,0.815,0.354,225080,1e-06,0,0.411,0.106,-6.018,1,0.0344,90.831,4,0.43,0.0,0.2579635350840238,0.75,9.473161,3.489392
349,5.0,2qq7sHFIexFKEvlNghevsj,854960,us,"['Zedd', 'Hayley Williams']","['pop rap', 'german techno', 'tropical house', 'dance pop', 'electropop', 'pop dance', 'edm', 'indie pop', 'electro house', 'complextro', 'art pop', 'post-teen pop', 'pop']",217080,Stay The Night - featuring Hayley Williams of Paramore,2014/01,0.101,0.607,217080,0.0,8,0.74,0.0924,-3.116,1,0.0387,127.955,4,0.474,0.7272727272727273,0.4751848991246548,0.75,7.3908825,8.439576
364,14.0,3U3BXlwNTkCx7lW9m1H9RY,50228,at,['Lily Allen'],"['dance pop', 'uk pop', 'pop']",211377,Hard out Here,2014/02,0.113,0.823,211377,4.57e-05,1,0.822,0.0688,-5.323,0,0.0334,125.026,4,0.938,0.09090909090909091,0.45804662266535595,0.75,9.925111,12.861609
379,47.0,6ngfhauAytTZsaQgZyJIeK,28419,at,['Marteria'],['german hip hop'],229653,OMG!,2014/02,0.0752,0.697,229653,0.0,2,0.753,0.189,-6.213,1,0.0679,81.017,4,0.507,0.18181818181818182,0.20053948415484715,0.75,8.711027,12.567916
384,41.0,6ToTAfp8LAnNos9Ydh8t8X,25658,at,['Ferdinand fka Left Boy'],"['pop rap', 'austrian pop']",197361,Security Check,2014/02,0.0751,0.842,197361,0.0,8,0.827,0.318,-4.072,1,0.0593,113.977,4,0.536,0.7272727272727273,0.39339629265552595,0.75,7.526346,10.272542
385,20.0,4OJKPoqK5oMdPmAuT4V8Lg,25283,at,"['Mr. Probz', 'Robin Schulz']","['deep house', 'dance pop', 'deep euro house', 'tropical house', 'edm', 'pop dance', 'german dance', 'pop', 'dutch hip hop']",203080,Waves - Robin Schulz Radio Edit,2014/02,0.00849,0.83,203080,0.00139,5,0.507,0.0955,-9.295,0,0.0369,119.999,4,0.444,0.45454545454545453,0.42863244862612926,0.75,9.199754,7.517237
388,6.0,1CTk4S81KFFsxiBSvgvsuI,23744,at,['OneRepublic'],"['piano rock', 'pop']",240080,Something I Need,2014/02,0.15,0.68,240080,0.0,7,0.586,0.233,-6.965,1,0.0311,98.985,4,0.653,0.6363636363636364,0.3056745307307026,0.75,7.843485,9.994153
389,32.0,5l5IjBzuVWog64CYMmGqzu,23550,at,"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Hollis', 'ScHoolboy Q']","['hip hop', 'rap', 'dance pop', 'pop rap', 'underground hip hop', 'gangster rap', 'pop', 'southern hip hop', 'trap', 'seattle hip hop']",219425,White Walls (feat. ScHoolboy Q & Hollis),2014/02,0.0619,0.765,219426,0.0,7,0.762,0.406,-5.878,1,0.158,116.473,4,0.819,0.6363636363636364,0.4080009830080045,0.75,7.4217644,11.202688
392,9.0,2bfRfAO1RNWcpNtWJv042o,21188,at,['Laleh'],['swedish pop'],228066,Some Die Young,2014/02,0.122,0.631,228067,7.06e-05,5,0.678,0.204,-7.18,1,0.0273,98.477,4,0.279,0.45454545454545453,0.30270210176473344,0.75,7.857887,7.7958655
393,29.0,5bEm2ROG21YOCAqAzhTXL3,19234,at,['My Fearless Friend'],[],239250,Auf Wiedersehen,2014/02,0.000507,0.491,239250,0.0,7,0.774,0.303,-6.952,1,0.0295,136.255,4,0.257,0.6363636363636364,0.5237501755371436,0.75,6.4909997,9.177629
428,53.0,7KdF7Zac5eC9jutk9Qret4,222792,au,['HAIM'],['metropopolis'],245800,The Wire,2014/02,0.0126,0.548,245800,4.95e-06,2,0.632,0.0769,-5.569,1,0.145,113.682,4,0.535,0.18181818181818182,0.39167017740953985,0.75,7.246602,6.543451
441,7.0,1pWk0C6396ZgRbgM2c00PH,140284,au,['The Preatures'],"['australian indie', 'australian pop', 'australian indie rock']",215186,Is This How You Feel?,2014/02,0.000308,0.545,215187,0.0572,9,0.792,0.0587,-6.951,1,0.113,184.919,4,0.581,0.8181818181818182,0.8084948275055003,0.75,5.946972,8.419626
443,14.0,3I1IXoKkLtoo4m1b89TKyy,136073,au,"['Joel Fletcher', 'Savage']","['nz hip hop', 'deep minimal techno', 'melbourne bounce international', 'italian disco', 'melbourne bounce']",180000,Swing - Joel Fletcher Remix,2014/02,0.0133,0.922,180000,0.00518,11,0.811,0.0512,-5.698,0,0.235,128.035,4,0.792,1.0,0.4756529981744137,0.75,10.834525,9.501258
444,43.0,6oP02i1hRc3Qp9bd36Ya3Z,127512,au,['Tiësto'],"['pop', 'big room', 'trance', 'tropical house', 'pop dance', 'dutch edm', 'house', 'slap house', 'dance pop', 'brostep', 'edm']",263890,Red Lights,2014/02,0.000626,0.654,263890,0.0,10,0.811,0.234,-4.767,1,0.0392,124.993,4,0.562,0.9090909090909091,0.4578535318073304,0.75,7.235527,9.683795
448,47.0,76QK6gTaW2bBV47FDe3RPK,95971,au,['Matt Corby'],"['australian indie', 'australian pop']",256389,Resolution,2014/02,0.0523,0.516,256389,0.000949,7,0.566,0.11,-8.339,1,0.0378,126.819,4,0.175,0.6363636363636364,0.468537892618078,0.75,7.8608513,7.311218
488,63.0,7wIoJKi7FlDS09ToMIfjn3,678926,de,['Mr. Probz'],"['dutch hip hop', 'tropical house']",174122,Waves,2014/02,0.546,0.422,174123,2.35e-05,5,0.276,0.38,-12.228,0,0.0306,86.65,4,0.21,0.45454545454545453,0.2334995084959978,0.75,8.710333,4.499901
491,52.0,7Cv29t686TIawWq07qnR5n,578376,de,['Kollegah'],['german hip hop'],140760,Alpha,2014/02,0.12,0.65,140760,0.0,7,0.758,0.126,-6.514,1,0.285,93.974,4,0.331,0.6363636363636364,0.27635397650142773,0.75,12.10599,7.064116
498,47.0,6vgdsUtEcdRJtXbr1w9RT1,374770,de,['Sam Smith'],"['dance pop', 'pop', 'uk pop']",194079,Money On My Mind,2014/02,0.234,0.681,194080,0.000329,11,0.808,0.178,-6.217,0,0.184,133.722,4,0.733,1.0,0.5089289893741517,0.75,10.385425,9.926977
499,14.0,42gMEXcEl8s8XjM6WoR7ln,350232,de,['Marteria'],['german hip hop'],211986,Bengalische Tiger,2014/02,0.00323,0.745,211987,0.000191,11,0.843,0.207,-5.544,1,0.0908,117.029,4,0.0931,1.0,0.41125427140382903,0.75,7.5792403,8.838952
505,38.0,6fS3dNRP8D0vxC48BUowbO,1805360,gb,"['will.i.am', 'Miley Cyrus', 'French Montana', 'Wiz Khalifa', 'Mustard']","['pop', 'pop rap', 'post-teen pop', 'trap', 'cali rap', 'gangster rap', 'dance pop', 'rap', 'hip hop', 'southern hip hop', 'pittsburgh rap']",253520,Feelin' Myself,2014/02,0.0293,0.859,253520,0.0,6,0.533,0.138,-8.59,0,0.156,96.453,4,0.514,0.5454545454545454,0.2908591958058325,0.75,10.00394,7.846379
522,3.0,1ehhFCpPQHBKfn1aCNMo8t,970168,gb,"['Gorgon City', 'MNEK']","['deep groove house', 'uk pop', 'uk dance', 'edm', 'pop dance', 'future garage', 'house', 'tropical house', 'uk contemporary r&b']",197562,Ready For Your Love,2014/02,0.136,0.66,197562,0.000786,5,0.747,0.347,-6.637,1,0.133,121.963,4,0.455,0.45454545454545453,0.44012428029771095,0.75,6.6659255,10.272531
524,19.0,4MutGO46F4aKOEjrS5UUkM,937775,gb,['Katy B'],"['uk pop', 'electropop', 'uk funky', 'dance pop', 'hip house']",242146,Crying for No Reason,2014/02,0.415,0.667,242147,0.000491,1,0.701,0.072,-5.285,0,0.0323,111.945,4,0.241,0.09090909090909091,0.38150657679164907,0.75,8.341729,5.659329
533,1.0,0kN9WEpdiMJIIDDMq9F1ue,802181,gb,['Neon Jungle'],"['dance pop', 'uk pop', 'post-teen pop', 'girl group']",224280,Braveheart,2014/02,0.18,0.698,224280,4e-06,5,0.733,0.202,-3.602,0,0.105,128.063,4,0.562,0.45454545454545453,0.4758168328418293,0.75,8.060883,9.510025
540,58.0,7sKe38EAf9KZVQupQ9fJbt,580624,gb,"['The Vamps', 'Pixie Lott']","['pop', 'europop', 'uk pop', 'electropop', 'post-teen pop', 'boy band', 'dance pop']",219435,Wild Heart,2014/02,0.443,0.549,219435,0.0,10,0.64,0.1,-4.497,1,0.0268,110.175,4,0.417,0.9090909090909091,0.3711498853157328,0.75,8.485037,7.9170833
541,22.0,5Aj0yRFp4k4IlxGhj0ZvL6,549774,gb,['Bombay Bicycle Club'],"['new rave', 'british indie rock', 'indie rock', 'rock', 'modern rock', 'stomp and holler', 'indietronica', 'alternative dance']",190866,Luna,2014/02,0.0265,0.577,190867,0.000307,5,0.916,0.149,-5.396,1,0.0475,121.98,4,0.386,0.45454545454545453,0.4402237513457848,0.75,7.2909594,8.172715
545,44.0,6yraFyhgbavO2amB2lhpfi,475058,gb,"['Rudimental', 'Ella Eyre']","['pop', 'uk pop', 'uk dance', 'edm', 'post-teen pop', 'uk funky', 'pop dance', 'house', 'tropical house', 'dance pop']",292586,Waiting All Night (feat. Ella Eyre),2014/02,0.00264,0.544,292587,0.00959,6,0.728,0.427,-5.358,0,0.05,174.983,4,0.281,0.5454545454545454,0.7503569255254412,0.75,5.65259,8.90512
546,8.0,2oYCIP6NNP4xwK1G352VVD,439958,gb,"['Tinie Tempah', 'Labrinth']","['edm', 'grime', 'pop', 'uk pop', 'indie poptimism', 'house', 'pop dance', 'dance pop', 'pop rap', 'tropical house']",208413,Lover Not a Fighter (feat. Labrinth),2014/02,0.0479,0.278,208413,0.0,6,0.813,0.331,-5.918,0,0.257,86.395,4,0.536,0.5454545454545454,0.23200744277489116,0.75,7.186075,7.716335
